smiles,pKa,n_candidates,chosen,chosen_kind,has_acid_and_base,chosen_plausible,alt_site_fits,n_atoms,size_bin
CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O,4.9875,1,phenol,acid,False,False,,23,22-30
CC(=O)CC(c1ccccc1)c1c([S-])c2ccccc2oc1=O,6.6,1,thiol,acid,False,True,,23,22-30
CC(=O)CCC(=O)[O-],4.63,1,carboxylic_acid,acid,False,True,,8,<15
CC(=O)CCCC(=O)[O-],4.66,1,carboxylic_acid,acid,False,True,,9,<15
CC(=O)CCCC[NH+](C)C,9.66,1,tert_amine,base,False,True,,10,<15
CC(=O)CC[NH+](C)C,8.95,1,tert_amine,base,False,True,,8,<15
CC(=O)CC[NH+]1CCOCC1,6.66,1,tert_amine,base,False,True,,11,<15
CC(=O)C[C@@H](c1ccccc1)c1c([O-])c2ccccc2oc1=O,6.655,1,phenol,acid,False,True,,23,22-30
CC(=O)N(C)CC(=O)[O-],3.16,1,carboxylic_acid,acid,False,True,,9,<15
CC(=O)N(C)C[C@H]1C[C@H](c2ccc(C[NH+]3CCCC3)c(Cl)c2)C1,9.3,1,tert_amine,base,False,True,,23,22-30
CC(=O)N(C)O,8.73,1,hydroxamic_acid,acid,False,True,,6,<15
CC(=O)N(C)c1ccccn1,2.01,2,pyridine_N,base,False,True,aniline_tert,11,<15
CC(=O)N(C)c1cccnc1,3.52,2,pyridine_N,base,False,True,aniline_tert,11,<15
CC(=O)N(C)c1ccncc1,4.62,2,pyridine_N,base,False,True,aniline_tert,11,<15
CC(=O)N(C)c1nc2nc(C)ncc2cc1-c1c(Cl)cccc1Cl,4.2,2,pyridine_N,base,False,True,aniline_tert,24,22-30
CC(=O)N(C)c1nnc(S(N)(=O)=O)s1,7.4,2,sulfonamide_1,acid,True,False,aniline_tert,14,<15
CC(=O)N(O)CCc1ccccc1,8.83,1,hydroxamic_acid,acid,False,True,,13,<15
CC(=O)N(O)c1ccccc1,8.36,2,hydroxamic_acid,acid,True,True,,11,<15
CC(=O)N(c1ccccc1)c1nnc(S(N)(=O)=O)s1,7.32,2,sulfonamide_1,acid,True,False,aniline_tert,19,15-22
CC(=O)N1CCC[C@H]1C(=O)[O-],3.21,1,carboxylic_acid,acid,False,True,,11,<15
CC(=O)N1CCNc2ncnc(C)c21,5.26,3,pyridine_N,base,False,True,aniline_sec,14,<15
CC(=O)N1CC[NH+](C)CC1,7.1,1,tert_amine,base,False,True,,10,<15
CC(=O)N1CC[NH+](CCC[C@@]2(c3ccccc3)CC(c3cc(F)ccc3F)=NN2C(C)=O)CC1,6.7,1,tert_amine,base,False,True,,34,>30
CC(=O)N1CC[NH2+]CC1,7.94,1,sec_amine,base,False,True,,9,<15
CC(=O)N1CS(=O)(=O)C[C@H]1C(=O)[O-],2.23,1,carboxylic_acid,acid,False,True,,13,<15
CC(=O)N1CS(=O)C[C@H]1C(=O)[O-],2.5,1,carboxylic_acid,acid,False,True,,12,<15
CC(=O)N1CSC[C@H]1C(=O)[O-],2.94,1,carboxylic_acid,acid,False,True,,11,<15
CC(=O)N1C[C@@]2(C(C)C)OC(=O)C[C@H]2[C@@H]1C(=O)[O-],3.2,1,carboxylic_acid,acid,False,True,,18,15-22
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1CC(F)C1)c1ccccc1,7.1,1,tert_amine,base,False,True,,30,22-30
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1CC2CCC1C2)c1ccccc1,10.1,1,tert_amine,base,False,True,,32,>30
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1CCCC1)c1ccccc1,9.4,1,tert_amine,base,False,True,,30,22-30
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1CCOCC1)c1ccccc1,7.1,1,tert_amine,base,False,True,,31,>30
CC(=O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCC[NH+]1C[C@H]2C[C@@H]1CO2)c1ccccc1,8.0,1,tert_amine,base,False,True,,32,>30
CC(=O)NCC(=O)[O-],3.6,1,carboxylic_acid,acid,False,True,,8,<15
CC(=O)NCCS,9.5,1,thiol,acid,False,True,,7,<15
CC(=O)NCC[NH3+],9.28,1,prim_amine,base,False,True,,7,<15
CC(=O)NCc1cc(C)cc(CNC(C)=O)c1O,9.0,1,phenol,acid,False,True,,18,15-22
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C#N)cccc32)c1,5.4,2,sulfonamide_2,acid,True,False,aniline_sec,33,>30
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)(C)O)cccc32)c1,5.46,2,sulfonamide_2,acid,True,False,aniline_sec,35,>30
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(C)O)cccc32)c1,5.62,2,sulfonamide_2,acid,True,False,aniline_sec,34,>30
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(CO)cccc32)c1,5.66,2,sulfonamide_2,acid,True,False,aniline_sec,33,>30
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(Cl)cccc32)c1,6.03,2,sulfonamide_2,acid,True,False,aniline_sec,32,>30
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(F)cccc32)c1,5.62,2,sulfonamide_2,acid,True,False,aniline_sec,32,>30
CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3ccccc32)c1,5.93,2,sulfonamide_2,acid,True,False,aniline_sec,31,>30
CC(=O)NCc1ccccn1,4.23,1,pyridine_N,base,False,True,,11,<15
CC(=O)NO,9.07,1,hydroxamic_acid,acid,False,True,,5,<15
CC(=O)NS(=O)(=O)c1ccc(C)cc1,4.8,1,sulfonamide_2,acid,False,False,,14,<15
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(C(C)(C)C)ncn2)CCCCC1,6.7,2,sec_amine,base,False,False,pyridine_N,34,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cc(CC(C)(C)C)no2)CCCCC1,6.4,2,sec_amine,base,False,False,pyridine_N,34,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CC1,6.7,1,sec_amine,base,False,False,,32,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CCCCC1,7.85,1,sec_amine,base,False,True,,35,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C(F)F)c2)CC1,6.7,1,sec_amine,base,False,False,,33,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CC1,6.6,1,sec_amine,base,False,False,,31,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCC1,7.8,1,sec_amine,base,False,True,,32,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCCC1,8.133333,1,sec_amine,base,False,True,,34,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCOCC1,7.2,1,sec_amine,base,False,False,,34,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C3CCOC3)c2)CCCCC1,8.1,1,sec_amine,base,False,True,,35,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cnn(CC(C)(C)C)c2)CC1,7.05,1,sec_amine,base,False,False,,31,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+][C@H]1CCCc2ccc(CC(C)(C)C)cc21,8.9,1,sec_amine,base,False,True,,33,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CC[C@@H](OCC2CCCCC2)C[NH2+]1,8.6,1,sec_amine,base,False,True,,30,22-30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC(C)(C)C)[C@H](C)[NH2+]1,6.9,1,sec_amine,base,False,False,,29,22-30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)C[NH2+]1,6.7,1,sec_amine,base,False,False,,30,22-30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1CO[C@@H](OCC2CCCCC2)[C@H](C)[NH2+]1,6.7,1,sec_amine,base,False,False,,31,>30
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)[C@H]1C[C@@H](OCC2CCCCC2)C[NH2+]1,8.2,1,sec_amine,base,False,True,,29,22-30
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CCP(=O)([O-])[O-])O[C@](O)(C(=O)[O-])C[C@@H]1O,3.5,2,carboxylic_acid,acid,False,True,phosphoric_acid,25,22-30
CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)COP(=O)([O-])[O-])O[C@](O)(C(=O)[O-])C[C@@H]1O,3.6,2,carboxylic_acid,acid,False,True,phosphoric_acid,25,22-30
CC(=O)N[C@H]1CC(=O)NC1=O,8.85,1,imide,acid,False,True,,11,<15
CC(=O)Nc1ccc(Cc2c3ccccc3nc3ccccc23)cc1,7.51,2,pyridine_N,base,False,True,,25,22-30
CC(=O)Nc1ccc(N)cc1,4.46,2,aniline,base,False,True,aniline_sec,11,<15
CC(=O)Nc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,7.51,2,pyridine_N,base,False,True,,25,22-30
CC(=O)Nc1ccc(O)cc1,9.543333,2,phenol,acid,True,True,,11,<15
CC(=O)Nc1ccc(OC(=O)Nc2cc(C(=O)c3ccccc3)ccc2O)cc1,9.49,2,phenol,acid,True,True,,29,22-30
CC(=O)Nc1ccc(OC(=O)Nc2cc(Cl)ccc2O)cc1,9.49,2,phenol,acid,True,True,,22,15-22
CC(=O)Nc1ccc(OC(=O)Nc2ccc(C(=O)c3ccccc3)cc2O)cc1,9.49,2,phenol,acid,True,True,,29,22-30
CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,5.87,3,sulfonamide_2,acid,True,False,pyridine_N,19,15-22
CC(=O)Nc1ccc(S(=O)(=O)[N-]c2nccc(C)n2)cc1,5.46,3,sulfonamide_2,acid,True,False,pyridine_N,21,15-22
CC(=O)Nc1ccc(S(N)(=O)=O)cc1,10.02,2,sulfonamide_1,acid,True,True,,14,<15
CC(=O)Nc1ccc([S-])cc1,6.08,2,thiol,acid,True,False,aniline_sec,11,<15
CC(=O)Nc1ccc2cc3ccccc3nc2c1,5.6,2,pyridine_N,base,False,True,aniline_sec,18,15-22
CC(=O)Nc1ccc2nc(N(C)CCO)ccc2c1,8.91,3,pyridine_N,base,False,False,,19,15-22
CC(=O)Nc1ccc2nc(OCC[NH+](C)C)ccc2c1,9.94,3,tert_amine,base,False,True,,20,15-22
CC(=O)Nc1ccc2nc(SCC[NH+](C)C)ccc2c1,11.55,3,tert_amine,base,False,False,,20,15-22
CC(=O)Nc1ccc2nc3ccccc3cc2c1,4.7,2,pyridine_N,base,False,True,aniline_sec,18,15-22
CC(=O)Nc1ccc2ncccc2c1,5.51,2,pyridine_N,base,False,True,aniline_sec,14,<15
CC(=O)Nc1cccc(Nc2c3ccccc3nc3ccccc23)c1,7.16,2,pyridine_N,base,False,True,,25,22-30
CC(=O)Nc1cccc(O)c1,9.38,2,phenol,acid,True,True,,11,<15
CC(=O)Nc1cccc(OC(=O)Nc2cc(Cl)ccc2O)c1,9.38,2,phenol,acid,True,True,,22,15-22
CC(=O)Nc1cccc2cc3ccccc3nc12,3.0,2,pyridine_N,base,False,True,aniline_sec,18,15-22
CC(=O)Nc1cccc2nc3ccccc3cc12,4.4,2,pyridine_N,base,False,True,aniline_sec,18,15-22
CC(=O)Nc1ccccc1Nc1c2ccccc2nc2ccccc12,7.24,2,pyridine_N,base,False,True,,25,22-30
CC(=O)Nc1ccccn1,4.09,2,pyridine_N,base,False,True,aniline_sec,10,<15
CC(=O)Nc1cccnc1,4.44,2,pyridine_N,base,False,True,aniline_sec,10,<15
CC(=O)Nc1ccnc(N2CCc3ccccc3C2)c1,6.5,3,pyridine_N,base,False,True,aniline_sec,20,15-22
CC(=O)Nc1ccncc1,5.87,2,pyridine_N,base,False,True,aniline_sec,10,<15
CC(=O)Nc1nnc(-c2ccccc2)s1,8.9,1,aniline_sec,base,False,False,,15,<15
CC(=O)OC(C)C[NH+](C)C,8.31,1,tert_amine,base,False,True,,10,<15
CC(=O)OC1C[NH+]2CCC1CC2,9.27,1,tert_amine,base,False,True,,12,<15
CC(=O)OCC1CC2CC[NH+]1CC2,9.88,1,tert_amine,base,False,True,,13,<15
CC(=O)OCC1C[NH+]2CCC1CC2,10.29,1,tert_amine,base,False,True,,13,<15
CC(=O)OCCCCCc1ccc(S(N)(=O)=O)cc1,10.3,1,sulfonamide_1,acid,False,True,,19,15-22
CC(=O)OCCCCc1ccc(S(N)(=O)=O)cc1,10.48,1,sulfonamide_1,acid,False,True,,18,15-22
CC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.05,1,sulfonamide_1,acid,False,True,,19,15-22
CC(=O)OCCCc1ccc(S(N)(=O)=O)cc1,10.22,1,sulfonamide_1,acid,False,True,,17,15-22
CC(=O)OCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.65,1,sulfonamide_1,acid,False,True,,18,15-22
CC(=O)OCC[NH+](C)C,8.3,1,tert_amine,base,False,True,,9,<15
CC(=O)OCCc1cnc[nH]1,6.97,1,pyridine_N,base,False,True,,11,<15
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5C[NH+](C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,4.6,1,tert_amine,base,False,False,,48,>30
CC(=O)O[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5C[NH2+]CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,7.7,1,sec_amine,base,False,True,,44,>30
CC(=O)Oc1c(C)cc(OCC(O)C[NH2+]C(C)C)c(C)c1C,9.54,1,sec_amine,base,False,True,,22,15-22
CC(=O)Oc1cc(C(C)C)c(OCC[NH+](C)C)cc1C,8.72,1,tert_amine,base,False,True,,20,15-22
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)[NH+](C)CC[C@@]341,7.95,1,tert_amine,base,False,True,,27,22-30
CC(=O)Oc1cccc2cccc(O)c12,9.69,1,phenol,acid,False,True,,15,<15
CC(=O)Oc1cccc2cccnc12,3.3,1,pyridine_N,base,False,True,,14,<15
CC(=O)Oc1ccccc1C(=O)NCC(=O)[O-],3.77,1,carboxylic_acid,acid,False,True,,17,15-22
CC(=O)Oc1ccccc1C(=O)[O-],3.5,1,carboxylic_acid,acid,False,True,,13,<15
CC(=O)SCC[NH+](C)C,8.27,1,tert_amine,base,False,True,,9,<15
CC(=O)Sc1ccc(O)cc1,8.88,1,phenol,acid,False,True,,11,<15
CC(=O)[C@@H]1C[C@@H]1C(=O)[O-],4.19,1,carboxylic_acid,acid,False,True,,9,<15
CC(=O)[C@@H]1C[C@H](C(=O)[O-])C1(C)C,4.63,1,carboxylic_acid,acid,False,True,,12,<15
CC(=O)[C@H]1CC=CC[C@@H]1C(=O)[O-],4.4,1,carboxylic_acid,acid,False,True,,12,<15
CC(=O)[C@H]1C[C@@H](CC(=O)[O-])C1(C)C,4.82,1,carboxylic_acid,acid,False,True,,13,<15
CC(=O)[NH+]=C(N(C)C)N(C)C,7.5,2,guanidine,base,False,False,,11,<15
CC(=O)c1cc(C)c(C)cc1O,11.56,1,phenol,acid,False,True,,12,<15
CC(=O)c1ccc(/N=N/c2c(N)n[nH]c2N)cc1,3.32,1,aniline,base,False,True,,18,15-22
CC(=O)c1ccc(C(=O)[O-])cc1,3.72,1,carboxylic_acid,acid,False,True,,12,<15
CC(=O)c1ccc(C(=O)[O-])s1,3.0,1,carboxylic_acid,acid,False,True,,11,<15
CC(=O)c1ccc(CC(=O)[O-])s1,3.8,1,carboxylic_acid,acid,False,True,,12,<15
CC(=O)c1ccc(Cc2c3ccccc3nc3ccccc23)cc1,6.12,1,pyridine_N,base,False,True,,24,22-30
CC(=O)c1ccc(N)cc1,2.385,1,aniline,base,False,True,,10,<15
CC(=O)c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,6.12,2,pyridine_N,base,False,True,aniline_sec,24,22-30
CC(=O)c1ccc(O)c2ncccc12,5.86,2,phenol,acid,True,False,pyridine_N,14,<15
CC(=O)c1ccc(O)cc1,7.9,1,phenol,acid,False,True,,10,<15
CC(=O)c1ccc([N-]S(=O)(=O)c2ccccc2)cc1,6.94,2,sulfonamide_2,acid,True,True,aniline_sec,19,15-22
CC(=O)c1ccc([S-])cc1,5.33,1,thiol,acid,False,False,,10,<15
CC(=O)c1cccc(C(=O)[O-])c1,3.84,1,carboxylic_acid,acid,False,True,,12,<15
CC(=O)c1cccc(N)c1,3.61,1,aniline,base,False,True,,10,<15
CC(=O)c1cccc(NS(=O)(=O)C(F)(F)F)c1,3.75,2,sulfonamide_2,acid,True,False,aniline_sec,17,15-22
CC(=O)c1cccc(O)c1,9.12,1,phenol,acid,False,True,,10,<15
CC(=O)c1ccccc1C(=O)[O-],4.15,1,carboxylic_acid,acid,False,True,,12,<15
CC(=O)c1ccccc1N,2.31,1,aniline,base,False,True,,10,<15
CC(=O)c1ccccc1O,10.37,1,phenol,acid,False,True,,10,<15
CC(=O)c1cccnc1,3.32,1,pyridine_N,base,False,True,,9,<15
CC(=O)c1ccncc1,3.6,1,pyridine_N,base,False,True,,9,<15
CC(=O)n1ccnc1,3.6,1,pyridine_N,base,False,True,,8,<15
CC(=O)n1ccnc1C,5.03,1,pyridine_N,base,False,True,,9,<15
CC(=S)Nc1ccc(Cl)cc1,11.06,1,aniline_sec,base,False,False,,11,<15
CC(=S)Nc1ccccc1,11.56,1,aniline_sec,base,False,False,,10,<15
CC(=[NH2+])N1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,10.74,1,amidine,base,False,True,,24,22-30
CC(=[NH2+])N1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,10.92,1,amidine,base,False,True,,23,22-30
CC(Br)C(=O)[O-],2.97,1,carboxylic_acid,acid,False,True,,6,<15
CC(C#N)(CC(=O)[O-])c1ccccc1,3.99,1,carboxylic_acid,acid,False,True,,14,<15
CC(C#N)(Cc1ccccc1)C(=O)[O-],2.29,1,carboxylic_acid,acid,False,True,,14,<15
CC(C#N)C(=O)[O-],2.37,2,carboxylic_acid,acid,False,True,,7,<15
CC(C#N)C(C)(C)C(=O)[O-],3.97,1,carboxylic_acid,acid,False,True,,10,<15
CC(C#N)CC(=O)[O-],3.95,1,carboxylic_acid,acid,False,True,,8,<15
CC(C#N)CN,7.75,1,prim_amine,base,False,True,,6,<15
CC(C(=O)[O-])C(C#N)c1ccccc1,3.7,1,carboxylic_acid,acid,False,True,,14,<15
CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,4.386667,1,carboxylic_acid,acid,False,True,,18,15-22
CC(C(=O)[O-])c1ccc(C(=O)c2cccs2)cc1,4.0,1,carboxylic_acid,acid,False,True,,18,15-22
CC(C(=O)[O-])c1ccc(N2Cc3ccccc3C2=O)cc1,4.6,2,carboxylic_acid,acid,True,True,aniline_tert,21,15-22
CC(C(=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,4.7,1,carboxylic_acid,acid,False,True,,19,15-22
CC(C(=O)[O-])c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,6.9,2,carboxylic_acid,acid,True,False,pyridine_N,21,15-22
CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1,4.353333,1,carboxylic_acid,acid,False,True,,19,15-22
CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1,4.5,1,carboxylic_acid,acid,False,True,,18,15-22
CC(C(=O)[O-])c1cccc2nc(-c3ccc(Cl)cc3)oc12,6.25,2,carboxylic_acid,acid,True,True,pyridine_N,21,15-22
CC(C(=O)[O-])c1cccc2nc(-c3ccccc3)oc12,6.2,2,carboxylic_acid,acid,True,True,pyridine_N,20,15-22
CC(C(N)=O)S(=O)(=O)NC(N)=O,5.21,1,sulfonamide_2,acid,False,False,,12,<15
CC(C(N)=O)S(N)(=O)=O,9.86,1,sulfonamide_1,acid,False,True,,9,<15
CC(C(O)c1ccccc1)[NH+](C)C,9.3,1,tert_amine,base,False,True,,13,<15
CC(C)(C#N)CC(=O)[O-],4.04,1,carboxylic_acid,acid,False,True,,9,<15
CC(C)(C(=O)[O-])C(C#N)c1ccccc1,3.95,1,carboxylic_acid,acid,False,True,,15,<15
CC(C)(C(=O)[O-])C(C(N)=O)c1ccccc1,4.8,1,carboxylic_acid,acid,False,True,,16,15-22
CC(C)(C(=O)[O-])c1nnnn1C1CCCCC1,3.7,1,carboxylic_acid,acid,False,True,,17,15-22
CC(C)(C(N)=O)S(=O)(=O)NC(N)=O,5.15,1,sulfonamide_2,acid,False,False,,13,<15
CC(C)(C(N)=O)S(N)(=O)=O,9.92,1,sulfonamide_1,acid,False,True,,10,<15
CC(C)(C)/C(N)=[NH+]/O,5.8,2,oxime,acid,True,False,,8,<15
CC(C)(C)C#CC(=O)[O-],2.66,1,carboxylic_acid,acid,False,True,,9,<15
CC(C)(C)C(=O)C(=O)[O-],2.3,1,carboxylic_acid,acid,False,True,,9,<15
CC(C)(C)C(=O)C[NH+]1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,8.0,1,tert_amine,base,False,True,,25,22-30
CC(C)(C)C(=O)NO,9.59,1,hydroxamic_acid,acid,False,True,,8,<15
CC(C)(C)C(=O)[O-],5.04,1,carboxylic_acid,acid,False,True,,7,<15
CC(C)(C)C(=O)c1ccc2n1CCC2C(=O)[O-],3.57,1,carboxylic_acid,acid,False,True,,17,15-22
CC(C)(C)C(O)C[NH+]1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,9.2,1,tert_amine,base,False,True,,25,22-30
CC(C)(C)C1CCC(CC2=C(OCOP(=O)([O-])[O-])C(=O)c3ccccc3C2=O)CC1,2.28,1,phosphoric_acid,acid,False,True,,30,22-30
CC(C)(C)C1CCC(CC2=C(OP(=O)([O-])[O-])C(=O)c3ccccc3C2=O)CC1,2.68,1,phosphoric_acid,acid,False,True,,28,22-30
CC(C)(C)C1CCn2nnnc2C(C(=O)[O-])C1,4.4,1,carboxylic_acid,acid,False,True,,17,15-22
CC(C)(C)CC#CC(=O)[O-],2.54,1,carboxylic_acid,acid,False,True,,10,<15
CC(C)(C)CC(=O)[O-],5.01,1,carboxylic_acid,acid,False,True,,8,<15
CC(C)(C)CC(=O)n1ccnc1,3.8,1,pyridine_N,base,False,True,,12,<15
CC(C)(C)CC(C)(C)[NH3+],10.84,1,prim_amine,base,False,True,,9,<15
CC(C)(C)CCC(=O)[O-],4.83,1,carboxylic_acid,acid,False,True,,9,<15
CC(C)(C)CCCC(=O)[O-],4.88,1,carboxylic_acid,acid,False,True,,10,<15
CC(C)(C)CCCCc1ccc(O)cc1,11.22,1,phenol,acid,False,True,,15,<15
CC(C)(C)CC[NH+]1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,8.7,1,tert_amine,base,False,True,,24,22-30
CC(C)(C)CC[NH+]1CC[C@@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,6.7,1,tert_amine,base,False,True,,25,22-30
CC(C)(C)CC[NH+]1CC[C@H](CNC(=O)c2cc(Cl)cc(Cl)c2)[C@H](F)C1,7.9,1,tert_amine,base,False,True,,25,22-30
CC(C)(C)CNc1ccccc1,4.17,1,aniline_sec,base,False,True,,12,<15
CC(C)(C)COCC(O)C[NH2+]C(C)(C)C,9.68,1,sec_amine,base,False,True,,15,<15
CC(C)(C)C[NH3+],10.17,1,prim_amine,base,False,True,,6,<15
CC(C)(C)Cc1ccc(O)cc1,10.71,1,phenol,acid,False,True,,12,<15
CC(C)(C)Cc1ccccc1O,10.69,1,phenol,acid,False,True,,12,<15
CC(C)(C)N(O)C(=O)c1ccccc1,10.1,1,hydroxamic_acid,acid,False,True,,14,<15
CC(C)(C)N1NC2CCC1C2,9.12,2,sec_amine,base,False,True,tert_amine,11,<15
CC(C)(C)N1NC2CCC1C21CC1,9.33,2,sec_amine,base,False,True,tert_amine,13,<15
CC(C)(C)N1NC2CCC1CC2,9.54,2,sec_amine,base,False,True,tert_amine,12,<15
CC(C)(C)NC(=O)C[NH+]1CCC(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,7.6,1,tert_amine,base,False,True,,26,22-30
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2C[NH+]1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,6.8,2,tert_amine,base,False,True,pyridine_N,49,>30
CC(C)(C)NNC(C)(C)C,8.31,1,sec_amine,base,False,True,,10,<15
CC(C)(C)Nc1ccccc1,7.15,1,aniline_sec,base,False,False,,11,<15
CC(C)(C)OC(=O)NC(CCC(N)=O)C(=O)[O-],3.66,1,carboxylic_acid,acid,False,True,,17,15-22
CC(C)(C)OC(=O)N[C@@H](C(=O)N1CCC[C@H]1C(=O)NCc1ccc(N)nc1)C(C1CCCCC1)C1CCCCC1,6.5,2,pyridine_N,base,False,True,aniline,40,>30
CC(C)(C)OC(=O)Nc1ccc(OC(=O)Nc2cc(Cl)ccc2O)cc1,9.8,2,phenol,acid,True,True,,26,22-30
CC(C)(C)OC(=O)[N-]S(=O)(=O)c1ccc(S(C)(=O)=O)cc1,3.76,1,sulfonamide_2,acid,False,False,,21,15-22
CC(C)(C)OOCC(=O)[O-],3.49,1,carboxylic_acid,acid,False,True,,10,<15
CC(C)(C)OOCCC(=O)[O-],4.36,1,carboxylic_acid,acid,False,True,,11,<15
CC(C)(C)S,11.14,1,thiol,acid,False,True,,5,<15
CC(C)(C)[C@@]1(O)CC[NH+]2C[C@@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,5.9,1,tert_amine,base,False,False,,27,22-30
CC(C)(C)[C@]1(O)CC[NH+]2C[C@@H](c3ccccc3)c3ccccc3[C@@H]2C1,7.03,1,tert_amine,base,False,True,,25,22-30
CC(C)(C)[C@]1(O)CC[NH+]2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,7.15,1,tert_amine,base,False,True,,27,22-30
CC(C)(C)[NH+]1C2CCCC21,9.22,1,tert_amine,base,False,True,,10,<15
CC(C)(C)[NH+]1CCC(Oc2ccc3[nH]c(C(=O)N4CCOCC4)cc3c2)CC1,10.0,1,tert_amine,base,False,True,,28,22-30
